0,1,2,3,4,5,6,7,8
3.933333333333333,-0.09678194405243828,-0.9953056089992816,0.1,0.1,-0.186045383201355,-1.991313660388078,0.1,0.1
3.966666666666667,-0.10993006363891684,-0.9939393246613918,0.1,0.1,-0.12372544978293841,-1.993844163794165,0.1,0.1
4.0,-0.12297996642627411,-0.9924091534532481,0.1,0.1,-0.04266557327343311,-1.9891787347770817,0.1,0.1
4.033333333333333,-0.1280142039142169,-0.9917723345587984,0.1,0.1,0.014389467349788354,-1.9815810001151943,0.1,0.1
4.066666666666666,-0.12731356760717852,-0.9918625184485662,0.1,0.1,0.08347642289585938,-1.9693938887399391,0.1,0.1
4.1,-0.12099412376543707,-0.9926532234442369,0.1,0.1,0.1293720210144464,-1.960804447968618,0.1,0.1
4.133333333333333,-0.10974004548748813,-0.9939603223551753,0.1,0.1,0.1699336362456545,-1.9540554383441218,0.1,0.1
4.166666666666667,-0.08730419734249685,-0.9961816988513603,0.1,0.1,0.2155570685589126,-1.9492163538438194,0.1,0.1
4.2,-0.06516257255802017,-0.9978746610359543,0.1,0.1,0.24335804921129273,-1.9490923153838309,0.1,0.1
4.233333333333333,-0.03874976632389824,-0.9992489457636887,0.1,0.1,0.265607068935035,-1.95180703681702,0.1,0.1
4.266666666666667,0.002481506384646889,-0.9999969210582915,0.1,0.1,0.28662840307000875,-1.9587776786374569,0.1,0.1
4.3,0.03720256343751755,-0.9993077450283658,0.1,0.1,0.29607622889877727,-1.965218934181205,0.1,0.1
4.333333333333333,0.07424943256171104,-0.9972397012575582,0.1,0.1,0.3005464034210489,-1.9712980573019423,0.1,0.1
4.366666666666666,0.12516094265371078,-0.992136451519666,0.1,0.1,0.3001949612683525,-1.9766988377236125,0.1,0.1
4.4,0.16253527434731435,-0.9867027336502333,0.1,0.1,0.29681104676226155,-1.9776467365799495,0.1,0.1
4.433333333333334,0.197482882780978,-0.9803063352893903,0.1,0.1,0.2923943645457009,-1.9757920512236897,0.1,0.1
4.466666666666667,0.23804350158388346,-0.9712544936079749,0.1,0.1,0.2872941738825864,-1.9700409428943706,0.1,0.1
4.5,0.26275532177350963,-0.9648624984316156,0.1,0.1,0.28543562838100717,-1.9646052671937557,0.1,0.1
4.533333333333333,0.28198156427461524,-0.959419823335562,0.1,0.1,0.2860225675785271,-1.9594116584483783,0.1,0.1
4.566666666666666,0.2986493738008908,-0.9543629034745303,0.1,0.1,0.2912232556122928,-1.9543353294786923,0.1,0.1
