# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.759966,303.868429,-301.586810,5.637812,5.142446,207.687923,-146.529940,2.146456,2.423494,30.860720,5.326816,0.032543,0.009187
0.764141,279.720383,-302.562675,5.548432,5.316844,219.922212,-129.360723,2.684490,3.116175,31.083489,5.244095,0.033638,0.011802
0.768317,252.233572,-297.078622,5.209001,4.869946,228.633034,-113.631820,2.432525,3.223306,31.287979,5.173638,0.031091,0.012075
0.772493,224.951844,-284.730390,4.751504,4.581313,235.452851,-98.026406,3.042957,3.536097,31.472111,5.106894,0.030176,0.013596
0.776668,198.698361,-267.465059,4.885729,4.761731,240.381826,-84.886816,3.368802,3.645633,31.640384,5.051852,0.031706,0.014184
0.780844,173.002130,-247.552114,5.086389,4.477262,243.878053,-73.444282,3.503800,3.807508,31.802522,5.004902,0.032635,0.014854
0.785020,149.371503,-223.906308,4.577687,5.435457,246.954703,-62.531763,3.183363,3.597938,31.959795,4.960388,0.030984,0.014031
0.789195,127.192461,-198.449763,4.684149,5.048880,248.865261,-53.713652,3.227807,3.682254,32.114969,4.924962,0.031346,0.014388
0.793371,107.336371,-169.751935,4.420614,4.799990,250.908369,-45.612966,3.081825,3.154955,32.273787,4.892216,0.029478,0.012362
0.797546,90.200124,-138.885766,4.393979,5.375282,252.054846,-38.641738,3.247248,2.845861,32.432200,4.864511,0.031080,0.011199
0.801722,77.071855,-105.259312,4.225606,4.755518,253.121354,-33.038558,2.910577,2.422712,32.597429,4.842180,0.027894,0.009526
0.805898,68.046061,-69.002213,4.204682,5.638075,254.950532,-29.225274,3.308065,2.405718,32.777032,4.826522,0.031912,0.009429
0.810073,65.045408,-32.997101,4.168389,4.596830,253.676353,-26.720797,3.660510,2.442819,32.953462,4.817336,0.027584,0.009642
0.814249,68.223273,5.533529,3.765786,5.581890,253.902587,-25.481788,4.132224,3.040734,33.152232,4.812415,0.033661,0.011966
